id,SalePrice
1665,305646.69981560117
1666,329992.3550805022
1667,374101.45431206265
1668,345793.39355074125
1669,313140.3547275114
1670,356418.10454987385
1671,258541.62331986355
1672,420844.9449866998
1673,289071.088401299
1674,242886.7505243794
1675,191702.7295509336
1676,190316.79848071196
1677,217047.62233136428
1678,439846.7254600808
1679,388262.37651627
1680,327305.85894446704
1681,251329.8839593511
1682,320658.8043423301
1683,181006.43444697667
1684,176843.01373548622
1685,174476.08756161114
1686,167934.95100710442
1687,174222.05834075197
1688,188723.00106648979
1689,196366.8621380539
1690,198244.6442646063
1691,186945.78777238543
1692,271526.4808471971
1693,171202.85313277604
1694,184697.29954958934
1695,169794.35239401416
1696,274049.08882000414
1697,174534.10744400552
1698,353994.63839857455
1699,310127.23641409323
1700,251641.82955841738
1701,275506.5155233679
1702,239743.26262258244
1703,242833.56122751473
1704,274836.28966786165
1705,240017.5774607153
1706,353600.5494991926
1707,213470.73246269688
1708,200348.4745465954
1709,272065.44277834415
1710,217962.62716933814
1711,271349.4125171845
1712,259157.6394082389
1713,277075.9387206795
1714,222889.59148980887
1715,208614.77135149777
1716,184128.79295827175
1717,177918.44101145933
1718,137362.6528576145
1719,208757.0601665965
1720,244925.05124813554
1721,166152.32051248205
1722,127102.57614430528
1723,155339.12339392092
1724,204547.09518569306
1725,236146.86847990216
1726,184710.7607362332
1727,150388.67287452635
1728,177818.15007152344
1729,167788.25586402926
1730,159059.6139797873
1731,121557.71139620706
1732,125695.82590875441
1733,114422.27476109363
1734,120115.95808703043
1735,127024.00904819228
1736,109495.44345311889
1737,303216.04548268043
1738,245783.14809033184
1739,243080.70774587546
1740,207079.81043078183
1741,187141.1817233001
1742,172264.3951268745
1743,179653.31332832115
1744,309818.80198709504
1745,219615.27141784312
1746,186375.30106321923
1747,215566.4078912452
1748,215905.54832145275
1749,144001.7213576996
1750,125280.78658164309
1751,250734.6357647964
1752,116752.1137039006
1753,150824.29627444284
1754,197441.73024411293
1755,163555.05886834342
1756,125239.36890413842
1757,120556.59999315959
1758,146252.70184660924
1759,162049.63625400074
1760,165679.67954863625
1761,145008.84047137402
1762,177622.36779473827
1763,186369.1868118508
1764,114059.91519846831
1765,167509.12883466436
1766,188649.5698616738
1767,220551.40595175704
1768,141211.42131318018
1769,176314.99264702672
1770,152148.3189163506
1771,125954.48568957669
1772,130329.01766021109
1773,128201.96003722986
1774,140797.7258497246
1775,141743.07701700123
1776,129321.45843568027
1777,109000.74612085526
1778,138516.43697239942
1779,116997.39260423474
1780,181756.81699793355
1781,126579.5097780588
1782,88539.7736619557
1783,141849.2895439475
1784,105940.34614453542
1785,123607.82249117024
1786,143745.417692756
1787,164942.91782602633
1788,60294.91260958454
1789,101026.83727158864
1790,79378.04229926469
1791,179278.6285168204
1792,157351.48481900932
1793,127955.05851400166
1794,154076.4952448657
1795,133332.98858032894
1796,131594.225866624
1797,114720.9209404062
1798,122055.40513340109
1799,109862.73141957328
1800,133326.08252487757
1801,125643.45475248339
1802,144594.976635419
1803,149854.8199036313
1804,136569.61260771292
1805,137494.58475995963
1806,124025.44188716784
1807,138354.4224686218
1808,127719.27835132518
1809,122765.74362930695
1810,140727.23327418743
1811,94674.75001300311
1812,96703.57514493314
1813,122755.36711407093
1814,95762.46459712634
1815,53949.9310750836
1816,98323.85644385073
1817,104563.90530252704
1818,140903.4537277188
1819,127443.41568796712
1820,50256.415071874704
1821,117706.70280802346
1822,151196.93116234252
1823,42338.37242851221
1824,130630.19412167506
1825,138060.46131213772
1826,102938.54906320504
1827,102529.49705386971
1828,137306.2772735802
1829,125830.88837688189
1830,137007.04792621537
1831,149434.65701489412
1832,75060.20480895106
1833,141539.75583073293
1834,118126.1814896175
1835,120022.10534227581
1836,124540.32479138674
1837,86337.17867132883
1838,123049.84980399751
1839,96501.5249547823
1840,143332.5112311364
1841,134590.0608139038
1842,87906.73927844847
1843,127503.20991245318
1844,144443.51215628476
1845,144096.3937816058
1846,156800.68853063608
1847,165135.3746715341
1848,52736.53307110936
1849,112901.81087609929
1850,117005.62275262867
1851,152109.07889818156
1852,126013.3603332426
1853,121385.21709928403
1854,165308.17398676884
1855,149119.28389221488
1856,225269.48612680865
1857,137294.52050234348
1858,136368.36625314172
1859,122424.62848838167
1860,145272.67457610066
1861,121899.717036531
1862,329402.9456713949
1863,310117.5412769021
1864,310186.7205425736
1865,343446.78914918425
1866,331289.0493543351
1867,231715.34369449585
1868,287523.4082522886
1869,201689.00677419355
1870,227769.75921763264
1871,259943.41211289956
1872,174265.7483548739
1873,234668.26904423838
1874,153482.49060924465
1875,198837.6321950099
1876,197746.4815487441
1877,209081.99328209183
1878,205436.72454528153
1879,128492.24586174477
1880,133647.07037529175
1881,242265.85645754216
1882,243996.93284279673
1883,186709.65692465557
1884,202736.7726096303
1885,243923.1611948924
1886,293803.2875771487
1887,212658.5080940835
1888,272021.86155722395
1889,166814.07953338552
1890,113616.28681401159
1891,134966.2974138683
1892,97701.19997737458
1893,124464.74217596192
1894,123480.1947008512
1895,133720.2136466934
1896,127737.94614286676
1897,115399.08636331996
1898,108945.18425105631
1899,164025.8309251712
1900,157972.9424437568
1901,171012.51983039104
1902,151807.33586080576
1903,219766.8961078006
1904,145816.646098701
1905,200027.41546927622
1906,161863.03311232405
1907,205836.3487067933
1908,110429.43700508199
1909,132417.5177268685
1910,119532.52284753973
1911,221819.3010655926
1912,336306.08384722524
1913,142059.67088463088
1914,54826.74243653559
1915,296482.3877799626
1916,65481.10008350989
1917,252645.48509090758
1918,141187.6384453249
1919,175977.24918043733
1920,154624.0166573083
1921,384081.558914615
1922,322733.7734524736
1923,231277.8010889257
1924,215785.99315718396
1925,196437.70341519124
1926,369974.1009543827
1927,132881.0093747123
1928,158860.70779231252
1929,124333.39100920327
1930,134009.9574051506
1931,142374.26319552504
1932,141407.38560832903
1933,184033.61517345946
1934,182709.19175344106
1935,170098.00472644286
1936,195023.17745555632
1937,186236.28676346896
1938,170212.47354134027
1939,241538.60109844268
1940,193242.38742815654
1941,170721.67468051024
1942,185592.0062109414
1943,213863.96185732796
1944,370260.26745235035
1945,397747.5935052304
1946,131245.86251591129
1947,277369.3222234493
1948,169673.92766909127
1949,245165.27528067262
1950,189825.63006593825
1951,242728.2694698236
1952,206337.29706477217
1953,164518.08909438143
1954,183166.90001701325
1955,137037.57721121435
1956,299341.82750817714
1957,152096.16670447105
1958,302222.2383166584
1959,144183.14567939093
1960,116027.97825592771
1961,120066.73177231384
1962,98651.9690934959
1963,106071.10903828502
1964,106629.3078725668
1965,141138.778133933
1966,139754.4610152716
1967,290543.98280311935
1968,419586.56492220087
1969,389845.41856581264
1970,414800.55688417057
1971,457023.56919083826
1972,381565.9447124626
1973,265306.74384290306
1974,336993.18197424454
1975,444148.82283564785
1976,274514.51976205385
1977,351266.02469127096
1978,347472.61371359264
1979,327600.9506024127
1980,202672.4929104342
1981,339961.5746891427
1982,219410.04903997903
1983,206195.19002210523
1984,169864.97125599586
1985,224571.1330297499
1986,208970.64696690865
1987,183682.40178909898
1988,174930.86849780532
1989,191642.10633855048
1990,207628.31265522575
1991,227125.90539084142
1992,214256.58802489282
1993,168128.58786587388
1994,229996.93175917005
1995,184532.34784304857
1996,249658.08120672582
1997,317602.6610999942
1998,313046.9771599048
1999,279090.1687149548
2000,319912.8901138336
2001,273950.2122240575
2002,242792.2625041474
2003,257308.64394206638
2004,278000.194921977
2005,227295.05252432628
2006,222309.21297207806
2007,252347.92395050926
2008,213775.76374298157
2009,195746.9874588957
2010,198270.4842165661
2011,145694.4944416075
2012,176247.59434219723
2013,178421.38149855752
2014,183585.17486059672
2015,209445.02180787423
2016,190380.26093881743
2017,193547.54047994816
2018,117842.70306091619
2019,132524.6238316613
2020,104126.85053133078
2021,103050.97369035351
2022,183024.82371353178
2023,144006.9544727879
2024,269007.3791829839
2025,351022.0988460294
2026,175300.1526678427
2027,158076.87925984082
2028,155308.1837523255
2029,168289.71141714463
2030,266905.85714022315
2031,232615.0990104152
2032,254717.76828304978
2033,257355.81893557456
2034,173826.75802470976
2035,219925.96022350012
2036,202539.17050986708
2037,208957.32731337956
2038,322415.5616989629
2039,232720.84710850625
2040,270703.03736533993
2041,299505.9568606422
2042,206945.84927072146
2043,173951.55353309368
2044,175876.76217116043
2045,215312.43192654254
2046,146586.540479184
2047,146336.1478045053
2048,141822.49069988186
2049,143565.5362790086
2050,179658.33821877252
2051,104893.5989071862
2052,124474.33536187901
2053,148645.17559574946
2054,87470.03863783373
2055,158815.53957548138
2056,148872.54846098513
2057,112562.15594035346
2058,216513.4036579296
2059,132393.0822996702
2060,172900.99141536345
2061,176124.25001666564
2062,128645.52606372576
2063,116228.92442911801
2064,137682.8889346529
2065,119775.532734809
2066,164867.16861619375
2067,113833.54365740725
2068,150107.94802545942
2069,88411.22305898865
2070,118237.30082599934
2071,94201.25100648325
2072,136779.55663717334
2073,132912.6103101895
2074,188389.48831165594
2075,150868.33291077035
2076,120455.57993826103
2077,151465.64641102037
2078,125873.60291442295
2079,133751.16677739724
2080,117322.52215318581
2081,128775.25734174006
2082,123952.77422224499
2083,149111.75415476912
2084,109407.00964120653
2085,114389.33012503863
2086,116458.46270111798
2087,124216.83915402839
2088,97125.8617369542
2089,76255.24534663308
2090,123866.46924221219
2091,109763.06162488674
2092,121417.01781039342
2093,115563.37808418726
2094,113042.6514240531
2095,149920.48139569338
2096,84215.83814398374
2097,97637.37141647041
2098,149853.5581450248
2099,52422.2742423531
2100,78004.23507879366
2101,116827.79919645346
2102,128796.6105462764
2103,105398.14009183159
2104,143094.39576926772
2105,128583.1348268796
2106,66324.04093175958
2107,189535.73063018604
2108,116570.00746429061
2109,110843.29618188144
2110,127719.212311976
2111,137484.10466859577
2112,137959.61902333467
2113,120323.33990288714
2114,119828.55744961699
2115,162994.4637499685
2116,118775.22639339782
2117,150515.5809425548
2118,127985.26391210045
2119,109662.3972427761
2120,113968.43583702653
2121,98378.67452588983
2122,113761.5388014481
2123,82794.00530850154
2124,160378.79361568525
2125,127600.90670321984
2126,147768.7348326163
2127,163695.50249549194
2128,126125.53433275856
2129,95821.17977264542
2130,136174.70817342878
2131,143242.74714338826
2132,113584.22810878496
2133,123501.29653944392
2134,123346.31070011764
2135,99437.47513769717
2136,77630.90165398241
2137,106878.69020867044
2138,133092.65120534936
2139,152923.58200835393
2140,139555.28662272997
2141,165976.83305563225
2142,125053.33935116274
2143,147557.14901066717
2144,123148.11298158369
2145,137594.8421228091
2146,173269.89816457342
2147,142537.98905533546
2148,134714.60315019882
2149,150140.66068720244
2150,235270.5982432162
2151,115370.59460022867
2152,172531.0993674809
2153,160174.0611815651
2154,101643.17739320786
2155,139796.6486567711
2156,264630.08684807294
2157,226097.0875535613
2158,238372.95779998903
2159,214061.40610028664
2160,181047.96154486813
2161,237561.54523810983
2162,363797.6701508515
2163,333236.7127213904
2164,256113.2679270653
2165,202020.46883702878
2166,159427.43590908792
2167,219473.52400443907
2168,191743.18849395777
2169,197718.43248404053
2170,217173.22026754712
2171,160180.4938480053
2172,133215.69394221826
2173,171985.61482263182
2174,221990.041455278
2175,301534.733580441
2176,314116.47382821224
2177,235463.47485750454
2178,213302.33119632106
2179,136544.0595323185
2180,214152.7171197174
2181,192975.51557514461
2182,223344.06945342198
2183,190244.18915877008
2184,120646.39219474929
2185,129077.23370121558
2186,146113.8510487582
2187,153095.866198997
2188,156511.09331889858
2189,263181.7459761108
2190,81223.08540645623
2191,82031.09005912264
2192,88264.94623431654
2193,110542.11234541137
2194,99292.95931309022
2195,102355.74831192128
2196,102280.38522110548
2197,116536.72714299675
2198,161001.13992167576
2199,180746.37481747032
2200,150105.85580887104
2201,145999.4443181474
2202,216583.536276796
2203,137929.51734086906
2204,177669.75285881734
2205,117832.24423489867
2206,139447.5238326704
2207,225719.36857671296
2208,268574.4705537581
2209,242353.11237010494
2210,121480.50137034767
2211,120144.91810167923
2212,120680.49235248391
2213,105241.00408529204
2214,137066.6865523327
2215,102588.49146715205
2216,148365.8299877859
2217,68527.21297457174
2218,67349.82234192127
2219,66101.15161511168
2220,56930.26351129698
2221,297085.2878350956
2222,271522.7635685166
2223,286757.3939591254
2224,208457.1788641942
2225,118433.35479946232
2226,181509.39511949214
2227,196158.42292374177
2228,265172.1045187252
2229,251153.8677654321
2230,153456.04058239528
2231,209843.5812303149
2232,179032.35202004522
2233,178064.5822120501
2234,242667.32184598237
2235,216416.13541025182
2236,253163.49975507782
2237,313734.8292094311
2238,196374.21341030565
2239,110368.01407971261
2240,154456.2421090049
2241,155354.7894951286
2242,125168.30151076098
2243,133746.01574358635
2244,105252.26745413317
2245,102304.36850992305
2246,140781.01609911234
2247,117673.45776221581
2248,121199.5230450701
2249,119344.31661318633
2250,132229.71827160084
2251,107978.63784874397
2252,181940.71872646053
2253,153732.96925622982
2254,183847.55077194367
2255,185161.97265221892
2256,181137.50854498433
2257,207919.99894865585
2258,163308.02922311507
2259,174889.95856637217
2260,160346.86992050405
2261,198183.63744896493
2262,211961.41193738097
2263,378665.6787806756
2264,451485.6754073898
2265,175977.17241732322
2266,317138.5947958876
2267,362544.5411432562
2268,431845.3427136739
2269,152852.48549079412
2270,201650.65060598403
2271,214065.21678303523
2272,195345.18281037448
2273,164929.00665895705
2274,178768.01877545795
2275,153865.3105172661
2276,188523.4487796279
2277,182085.90391740293
2278,150197.8331428349
2279,126345.54751812098
2280,118249.1239589626
2281,162880.96299517038
2282,181939.0364883255
2283,108796.23813102569
2284,112082.69732253884
2285,141786.3930965954
2286,123637.36110447056
2287,371552.4417696659
2288,274382.82660828554
2289,367072.3289900889
2290,444521.76727853605
2291,336285.6978566429
2292,443088.81381196424
2293,466202.63165481505
2294,405450.12752885773
2295,467570.0648114277
2296,278026.69119129016
2297,344010.6441632472
2298,338022.6771366094
2299,351514.2547910778
2300,342284.53637965233
2301,313235.5360787566
2302,250342.83337778234
2303,248971.4602288885
2304,253558.93476293248
2305,192547.00409202167
2306,187527.80741001508
2307,196022.01129256265
2308,228357.76438726287
2309,285303.6014677459
2310,211844.12102003273
2311,198885.83289880955
2312,177969.07547219115
2313,172490.53074994974
2314,174050.25137649616
2315,182059.52123649328
2316,195158.2285373548
2317,188066.05474774586
2318,178857.90726552357
2319,183205.70830731484
2320,186325.0211253351
2321,237848.8408702056
2322,179146.00989114263
2323,198599.5661597978
2324,182740.72375817163
2325,215020.51430649136
2326,177830.3261957562
2327,202972.06889660348
2328,223145.0265600315
2329,192374.62717226447
2330,180359.44599628713
2331,341749.99021721777
2332,400355.2815423016
2333,322799.53748792526
2334,257608.7412277762
2335,288051.4585676975
2336,309587.994650196
2337,196432.2088122793
2338,265109.4244365402
2339,220938.39686770225
2340,390153.3467635832
2341,213126.64264855676
2342,237228.17545329226
2343,229711.32094541614
2344,212851.45326057717
2345,236110.2005770693
2346,213039.12277891987
2347,197261.86556847178
2348,242749.3192795975
2349,182929.879238781
2350,314750.12842074886
2351,254396.28014251933
2352,254794.11958218197
2353,235744.66261689225
2354,139623.7970061701
2355,147926.10862111318
2356,153215.85327422322
2357,189414.59749909668
2358,197549.30531012034
2359,132696.95257962053
2360,116136.75192832576
2361,146409.26847028817
2362,257718.74288767236
2363,140015.58157730455
2364,159393.2862546314
2365,216551.2298279505
2366,193120.91652809223
2367,222464.57571456084
2368,212621.52982430308
2369,216984.36117064013
2370,169672.85812979756
2371,165121.7182147396
2372,193279.1792326866
2373,288216.52664944326
2374,319003.11718390364
2375,255891.18694703822
2376,269431.80517960904
2377,334840.9770680717
2378,145021.57177674558
2379,195051.5758699306
2380,149059.08324388298
2381,167489.9574076494
2382,214969.12708178713
2383,204941.43676152872
2384,244919.16330061015
2385,162101.3740395102
2386,133486.59794974863
2387,136897.5809177191
2388,105132.1413383675
2389,118319.58837192674
2390,150128.67320653985
2391,146295.86239946226
2392,114267.18461689519
2393,172531.2255427519
2394,143665.89384123468
2395,211354.30858613775
2396,144003.62546799547
2397,222518.02605763852
2398,135526.90320818365
2399,65337.523734678216
2400,63319.86167237803
2401,120786.8955358524
2402,137361.10899055863
2403,147969.34783181
2404,153383.48627125408
2405,158722.5067452899
2406,140127.1688510455
2407,124994.89847948914
2408,149355.4621068554
2409,120635.09637083183
2410,173235.03211210843
2411,114381.01853184037
2412,157946.23396411102
2413,129909.68148203472
2414,157389.97028013185
2415,133927.33713786778
2416,129736.03153927521
2417,131500.0604384846
2418,131815.82294283592
2419,127247.30634815592
2420,122218.4803121967
2421,148216.53669416785
2422,107957.29970244945
2423,115274.66721501054
2424,164807.1483476539
2425,194297.44404697706
2426,131302.89792582838
2427,132748.92876761084
2428,183225.3889181203
2429,112972.71891497062
2430,133082.87125006662
2431,109491.18191766378
2432,147969.554872639
2433,148565.6605810559
2434,139124.3326929442
2435,152011.25107743585
2436,105775.12455613099
2437,102649.8293956741
2438,122935.15174099784
2439,103235.88930476115
2440,124664.92578435525
2441,93978.60994230646
2442,98181.1316350446
2443,126664.73719591675
2444,133329.71102073218
2445,86755.82088078959
2446,132094.80533418612
2447,181393.6363097372
2448,129690.26787732444
2449,111699.51231477105
2450,155897.70148345263
2451,119246.2057862335
2452,192127.36252372776
2453,93509.26825955283
2454,119035.37179648546
2455,121332.32060462648
2456,133253.43418467167
2457,136723.35459082434
2458,128803.76340702706
2459,106752.9315015084
2460,140235.65593505104
2461,127168.19194936764
2462,134619.83434134343
2463,124418.17494744578
2464,171158.6203331202
2465,141648.87596750684
2466,117178.60914972333
2467,131042.60864321333
2468,81286.67453688662
2469,80272.1285521606
2470,194940.66311497695
2471,217786.13468067933
2472,164756.4540361694
2473,116031.28762065114
2474,73139.55599620058
2475,208502.66900091752
2476,114841.75009634107
2477,126539.05747716351
2478,152513.92133143486
2479,105429.83639931794
2480,154450.3018512368
2481,119311.11892837149
2482,126019.43114157712
2483,111457.64464941628
2484,121631.36972886634
2485,123223.18610438111
2486,150747.02688875288
2487,164861.73878307705
2488,166987.03098145465
2489,158174.57152353617
2490,146421.95951654186
2491,93248.33347118345
2492,196625.03197040837
2493,155730.93488873696
2494,151814.40312322503
2495,89400.22682757443
2496,240598.0599091692
2497,152903.60492765292
2498,108087.3078442422
2499,87336.3361106526
2500,119339.29125431672
2501,134838.8793820371
2502,145627.7870695957
2503,94580.96996347915
2504,170715.3968490763
2505,227141.4974564461
2506,250585.10256008225
2507,277592.4354239481
2508,250509.37504216487
2509,217994.01970925299
2510,222738.99819766177
2511,175593.69985384258
2512,208641.86520934687
2513,221121.22403712926
2514,266312.65620121534
2515,150988.2559290941
2516,174318.9866422905
2517,146261.9945984232
2518,156715.12469236605
2519,235032.30951721774
2520,221050.9557332885
2521,189286.08610646243
2522,221650.35453350958
2523,119377.08361352175
2524,134844.45313444722
2525,148258.4523409712
2526,137704.30278668526
2527,117313.82501021441
2528,128606.16236307022
2529,134149.13046054787
2530,125653.85572042466
2531,255885.1099015556
2532,223359.35626910298
2533,193345.69922532956
2534,235894.13249140346
2535,294365.4390035979
2536,232660.87651450446
2537,244397.2333405836
2538,182374.55399302047
2539,190458.47258208224
2540,176013.35307468096
2541,182804.73337011717
2542,164482.63130081038
2543,121306.92982005293
2544,122328.33261432932
2545,138173.30491848098
2546,121684.92683524027
2547,138366.82078320885
2548,150467.49126669523
2549,152755.33024550404
2550,520680.9649362782
2551,138974.1427574682
2552,128718.27855195264
2553,75860.12617118799
2554,95932.42200526138
2555,113231.48854302012
2556,98119.24120345192
2557,106699.13418166191
2558,147836.4546390238
2559,141606.47915677063
2560,155545.616396086
2561,145880.24042268738
2562,140067.26959176804
2563,152098.6888136208
2564,201322.40661648876
2565,137225.5284839322
2566,153511.33788834288
2567,142576.4765071287
2568,203754.47320412268
2569,226283.08827052417
2570,116999.41388438085
2571,192206.15508517364
2572,153677.6400935738
2573,219030.2636738167
2574,287468.0034359
2575,131744.2904487197
2576,118655.88807389319
2577,154639.55948801507
2578,83411.05280288568
2579,64049.79083500364
2580,86774.25039174016
2581,94742.00590618349
2582,101024.87825832788
2583,273153.8212913929
2584,171390.61296474165
2585,184099.26119240216
2586,221555.61554976288
2587,199349.3824247722
2588,137482.91153354407
2589,151191.44973627914
2590,200727.43273274336
2591,223682.47681386673
2592,210116.47971010875
2593,255340.74283046625
2594,185664.38031465764
2595,208487.58290416474
2596,287079.29654173733
2597,184561.60162549687
2598,280319.47787711874
2599,340168.2671631357
2600,152949.80624701624
2601,142762.65821206014
2602,85249.78571033574
2603,94782.02477092727
2604,90616.34105948356
2605,81608.62537967185
2606,144664.53316127852
2607,197776.57726152573
2608,197925.95492707705
2609,174123.9173003821
2610,110609.59994402817
2611,124006.90131197812
2612,161174.05436935107
2613,129932.51443194006
2614,124117.04685424751
2615,152810.6252403835
2616,144195.67850819495
2617,183678.91706034422
2618,194413.58973228946
2619,198988.63729480785
2620,188233.80117147454
2621,176143.5212904471
2622,176473.64345011584
2623,242345.4235015035
2624,298120.96087419655
2625,292021.71425365086
2626,173563.06754301902
2627,169113.68433474432
2628,481426.79788498837
2629,491154.85073279275
2630,389959.4722961844
2631,468964.51924984675
2632,417704.0679773681
2633,319450.14246496826
2634,433587.533521295
2635,158741.85549324844
2636,173853.54504095833
2637,178998.459708239
2638,253694.50074818393
2639,193196.46561847383
2640,151142.98574022786
2641,104040.29885440264
2642,186024.46266063832
2643,103731.71011358526
2644,118330.08753393097
2645,110523.19757976264
2646,96027.21002615962
2647,104089.51560631832
2648,141192.90460164368
2649,154472.24904092678
2650,135435.37216843394
2651,138178.35155507212
2652,398297.72119477694
2653,255503.82178165755
2654,253346.6671813157
2655,410462.41082647274
2656,325989.6274327261
2657,349655.24453431787
2658,309210.78070490895
2659,311564.9354300769
2660,364549.7626915156
2661,355814.37081437
2662,363434.1444826982
2663,295699.39310646185
2664,277350.4049209171
2665,329988.9496787829
2666,283631.37062491535
2667,170854.65290460052
2668,182249.15292587655
2669,179916.49876285094
2670,276075.6830125097
2671,189928.830552664
2672,192690.48049904298
2673,199229.2816917546
2674,193757.63355662025
2675,172346.49199056433
2676,194806.79392242717
2677,198390.63412187557
2678,248461.830623581
2679,278981.6443448042
2680,291804.45873648266
2681,403941.71994606225
2682,323781.03011461545
2683,507196.34773934615
2684,323187.9575176231
2685,329312.82307921
2686,246278.36167541117
2687,311511.7643782995
2688,217532.7276588628
2689,209036.65034144695
2690,412788.9625955053
2691,187119.0083405266
2692,141557.54457326623
2693,197900.72085387702
2694,140152.71600466614
2695,192851.28906177898
2696,186362.336507769
2697,184207.58749584976
2698,193260.1354510164
2699,167481.2870021133
2700,154210.1106781807
2701,150883.32299812633
2702,111827.63765572739
2703,128430.04458627984
2704,140630.6034977383
2705,115204.36135484565
2706,113154.05328163109
2707,123785.35488980485
2708,133042.87446813117
2709,105208.29724922219
2710,127983.58568330067
2711,262638.6266920923
2712,391839.95155557594
2713,170027.97686181858
2714,151149.18304612473
2715,170247.14314026397
2716,144165.68481236254
2717,191313.85303472469
2718,222405.38419260713
2719,151666.59560090402
2720,173907.2189985473
2721,130940.6479865658
2722,159533.1821528623
2723,144350.8385602389
2724,125509.15157466051
2725,129748.40028478713
2726,147605.22774634694
2727,175502.52780142103
2728,184864.49700300445
2729,148342.5285016016
2730,146820.9737489099
2731,134299.0282582732
2732,134412.3221954013
2733,159423.43531879783
2734,139328.73287981935
